date,bond_index_return_pct
2019-04-29,-0.19095973392178056
2019-04-30,0.12757064855877243
2019-05-01,0.12737726751470557
2019-05-02,-0.5725378235784118
2019-05-03,0.19194489833620487
2019-05-06,0.12771811714735737
2019-05-07,0.3826965031574092
2019-05-08,-0.12709968502753188
2019-05-09,0.1272614339091982
2019-05-10,-0.19064183571819715
2019-05-13,0.3819040548136643
2019-05-14,-0.12681191408604464
2019-05-15,0.19051320493883583
2019-05-16,0.0
2019-05-17,0.0
2019-05-21,-0.4436292682687304
2019-05-22,0.12731162695782672
2019-05-23,0.5085682153023852
2019-05-24,0.18975956895936896
2019-05-27,0.18937723422258745
2019-05-28,0.1260662515723876
2019-05-29,0.0
2019-05-30,0.06304900252287471
2019-05-31,0.31527481143474034
2019-06-03,0.44001271557732036
2019-06-04,-0.12517796332793818
2019-06-05,0.1253348549467015
2019-06-06,-0.12517796332793818
2019-06-07,0.1253348549467015
2019-06-10,-0.2503256977345214
2019-06-11,-0.12545422133112272
2019-06-12,0.18840633139942664
2019-06-13,0.31350333503312733
2019-06-14,0.12500640618204883
2019-06-17,0.06240255254934546
2019-06-18,0.1247649403963269
2019-06-19,0.06229344932349168
2019-06-20,0.062254668742967034
2019-06-21,-0.186640294343976
2019-06-24,0.12465701815171926
2019-06-25,0.062254668742967034
2019-06-26,-0.3743026163909202
2019-06-27,0.25049271815074103
2019-06-28,0.1874151635631538
2019-07-02,-0.06239491323742907
2019-07-03,0.18717385292419397
2019-07-04,-0.062279722890867806
2019-07-05,-0.6853687819192045
2019-07-08,-0.06268813525582839
2019-07-09,0.06272745792950118
2019-07-10,0.0
2019-07-11,-0.25092635984319545
2019-07-12,0.06288371376970137
2019-07-15,0.12574896273005454
2019-07-16,-0.06278039249315581
2019-07-17,0.4396480152353499
2019-07-18,0.12510477506078033
2019-07-19,0.0
2019-07-22,0.1874151635631538
2019-07-23,-0.06239491323742907
2019-07-24,0.24955511735282876
2019-07-25,-0.06222597632039584
2019-07-26,-0.062279722890867806
2019-07-29,-0.06246114004414549
2019-07-30,-0.12500035673618237
2019-07-31,0.12515680318663236
2019-08-01,0.4375087588119442
2019-08-02,0.37332268933212287
2019-08-06,0.6819985155709807
2019-08-07,0.18472958344462054
2019-08-08,-0.06147037309702785
2019-08-09,-0.24598838875092843
2019-08-12,0.4315449257966675
2019-08-13,-0.12276031759824724
2019-08-14,0.49170389995285557
2019-08-15,0.4892980025917204
2019-08-16,-0.3043002680902407
2019-08-19,-0.3053024410330285
2019-08-20,0.0
2019-08-21,-0.42863815937029814
2019-08-22,-0.4919324366278399
2019-08-23,0.617974035881419
2019-08-26,-0.18426095259901354
2019-08-27,0.6153789044068159
2019-08-28,0.06130923963019175
2019-08-29,-0.12254334886498963
2019-08-30,-0.061376266813939484
2019-09-03,0.12279848685892158
2019-09-04,0.0
2019-09-05,-0.858380801079961
2019-09-06,-0.12366529951843841
2019-09-09,-0.3714997934751496
2019-09-10,-0.5593871906844572
2019-09-11,-0.062489619089023396
2019-09-12,-0.2501972341342307
2019-09-13,-0.31346522922078845
2019-09-16,0.3774014200878195
2019-09-17,0.2505998933038933
2019-09-18,0.2500034275267682
2019-09-19,0.12470493088543311
2019-09-20,0.31132551328665325
2019-09-23,0.12412585656476072
2019-09-24,0.4959845104143712
2019-09-25,-0.6786212061695163
2019-09-26,0.1868107764898541
2019-09-27,0.0
2019-09-30,0.06218635112147375
2019-10-01,-0.06214770373220713
2019-10-02,0.3729100262040319
2019-10-03,0.371517169980784
2019-10-04,0.1850673261787783
2019-10-07,-0.30786104056929053
2019-10-08,-0.061743147913839724
2019-10-09,-0.24725819644145774
2019-10-10,-0.6195813854732335
2019-10-11,-0.43640045401570626
2019-10-15,-0.31308838375160297
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.18840847377719072
2019-10-21,-0.0626722268026958
2019-10-22,0.1882171037145275
2019-10-23,0.06260869200618302
2019-10-24,-0.12513155349667127
2019-10-25,-0.1253407725666622
2019-10-28,-0.690074370172955
2019-10-29,0.1899781771718123
2019-10-30,0.8849641587329371
2019-10-31,0.3133075094709614
2019-11-01,-0.12493903346162405
2019-11-04,-0.5003290922305559
2019-11-05,-0.43996404962435287
2019-11-06,0.4419082872204383
2019-11-07,-0.3771356030687456
2019-11-08,0.2523554669354944
2019-11-11,0.0
2019-11-12,-0.12584510663620208
2019-11-13,0.37808618257637594
2019-11-14,0.5022210918333547
2019-11-15,0.06244344275685432
2019-11-18,0.0
2019-11-19,0.3120893817914361
2019-11-20,0.24890066892053753
2019-11-21,-0.31034596108263646
2019-11-22,0.06225647991331407
2019-11-25,0.0
2019-11-26,0.24890066892053753
2019-11-27,-0.18663401638713273
2019-11-28,0.06232766341727203
2019-11-29,0.06229625292930585
2019-12-02,-0.37359666968471705
2019-12-03,0.4374885813138052
2019-12-04,-0.5600574390550284
2019-12-05,-0.43805110032819616
2019-12-06,0.18858568661634934
2019-12-09,-0.1882307104386305
2019-12-10,0.0
2019-12-11,0.1257337616387355
2019-12-12,-0.5022138591278313
2019-12-13,0.5678386215083098
2019-12-16,-0.1254597728602702
2019-12-17,0.0
2019-12-18,-0.18847463413165233
2019-12-19,0.2517540761600934
2019-12-20,0.3138500535680322
2019-12-23,-0.12514575769356773
2019-12-24,0.0626251935465838
2019-12-27,0.12556683873283792
2019-12-30,-0.31343784981903156
2019-12-31,-0.25158497339015096
2020-01-02,0.2522195198019217
2020-01-03,0.5660158089437983
2020-01-06,-0.2501763992989847
2020-01-07,-0.06270096283589321
2020-01-08,-0.25089420006226826
2020-01-09,0.12577382699727746
2020-01-10,0.18841257097619302
2020-01-13,-0.06270096283589321
2020-01-14,0.12549549352354195
2020-01-15,0.31330088440169046
2020-01-16,-0.124939327890905
2020-01-17,-0.06255152169490907
2020-01-20,0.06259067311338296
2020-01-21,0.3127056553834162
2020-01-22,0.43638472410048035
2020-01-23,0.24831292260729665
2020-01-24,0.3715100435278895
2020-01-27,0.555206093064009
2020-01-28,-0.42943862456159554
2020-01-29,0.18529642419069514
2020-01-30,0.0
2020-01-31,0.18495371157671858
2020-02-03,0.12307484289453274
2020-02-04,-0.3073088873060792
2020-02-05,-0.30823429017435844
2020-02-06,0.18551824382309068
2020-02-07,0.30862208238389144
2020-02-10,0.24618611139664015
2020-02-11,-0.36835411761285686
2020-02-12,-0.3080589652022625
2020-02-13,0.0
2020-02-14,0.3090109009862063
2020-02-18,0.24645300744077225
2020-02-19,-0.12292355492242724
2020-02-20,0.30768710723634296
2020-02-21,0.3681355338379211
2020-02-24,0.3667056694402815
2020-02-25,-0.24357242829901038
2020-02-26,-0.3060039433602113
2020-02-27,0.061359642391600744
2020-02-28,-0.06132201542222715
2020-03-02,0.12279177963478993
2020-03-03,1.1035969027923365
2020-03-04,0.0
2020-03-05,0.6064408631713203
2020-03-06,0.9042064635130131
2020-03-09,0.2986424898852924
2020-03-10,-0.6551795832115404
2020-03-11,-1.5587646447695946
2020-03-12,-4.019487403806677
2020-03-13,1.142148706453261
2020-03-16,-4.015037219652406
2020-03-17,1.5032761464582878
2020-03-18,-9.723135894664637
2020-03-19,8.059889720985392
2020-03-20,0.528064001257178
2020-03-23,0.06567677473843236
2020-03-24,0.5248988722322379
2020-03-25,2.0888249940259174
2020-03-26,-0.8951290491303943
2020-03-27,0.7761828474219135
2020-03-30,0.4492702958281303
2020-03-31,0.8307047740216733
2020-04-01,-0.8238609220112214
2020-04-02,1.5335347067297
2020-04-03,-0.06290501217144362
2020-04-06,-0.188952501892381
2020-04-07,-0.5046736375688199
2020-04-08,0.19022563787172153
2020-04-09,0.8227509935865296
2020-04-13,0.37665238775608234
2020-04-14,0.1876084708156478
2020-04-15,1.9974930421921222
2020-04-16,0.06123029496796217
2020-04-17,0.18349923260421175
2020-04-20,-0.24424387339070375
2020-04-21,0.30601451044094397
2020-04-22,-0.24403742553991137
2020-04-23,0.061164009454262036
2020-04-24,0.24447768849498175
2020-04-27,-0.12191917954246234
2020-04-28,0.24480477496953146
2020-04-29,0.12206401818737334
2020-04-30,0.4878470975856031
2020-05-01,0.42468869899121575
2020-05-04,-0.30207535788692175
2020-05-05,0.12116206483687719
2020-05-06,-0.4236891813661825
2020-05-07,0.36470534032819746
2020-05-08,-0.12109585090670505
2020-05-11,-0.24257797474931397
2020-05-12,0.1215589228270808
2020-05-13,-0.24283694160719405
2020-05-14,0.24342807489929896
2020-05-15,0.18218121337567617
2020-05-19,-0.3636499847710639
2020-05-20,0.36497722439199354
2020-05-21,-0.06060951768112055
2020-05-22,0.30325987801769205
2020-05-25,0.24179482860564594
2020-05-26,-0.12061996963523836
2020-05-27,-4.966859340482799e-05
2020-05-28,-0.12102823121677986
2020-05-29,0.12117488703924373
2020-06-01,0.06057442750175834
2020-06-02,-0.060537757101986056
2020-06-03,-0.24206355795043377
2020-06-04,-0.24274339296341818
2020-06-05,-0.36494406517770805
2020-06-08,0.48835768251833667
2020-06-09,0.4252959396312095
2020-06-10,0.4839404045243967
2020-06-11,0.06025325846064078
2020-06-12,0.12031405360397596
2020-06-15,0.48075537914951116
2020-06-16,-0.1794093002595587
2020-06-17,0.29962549972992747
2020-06-18,0.05965925741169276
2020-06-19,0.0
2020-06-22,0.11942232485768756
2020-06-23,-0.05960848520636386
2020-06-24,-0.23868805496651824
2020-06-25,0.1794093002595698
2020-06-26,0.05987561743230341
2020-06-29,0.1196516003891146
2020-06-30,0.1194317654965582
2020-07-02,-0.11928929618407746
2020-07-03,0.059691433360709034
2020-07-06,0.11940240572494432
2020-07-07,0.23852001281645663
2020-07-08,-0.4758840278505816
2020-07-09,0.05979702422607147
2020-07-10,0.059691433360709034
2020-07-13,0.11940240572494432
2020-07-14,0.11927395250030948
2020-07-15,0.0
2020-07-16,0.4169371306947278
2020-07-17,0.0
2020-07-20,0.059259653830401327
2020-07-21,0.17786082894417632
2020-07-22,-0.11837720271514751
2020-07-23,0.0
2020-07-24,0.11851750041687037
2020-07-27,-0.11837720271514751
2020-07-28,0.35549015278768525
2020-07-29,-0.05919380181873546
2020-07-30,0.17762442049824578
2020-07-31,0.177337055205129
2020-08-04,0.29495824780141344
2020-08-05,-0.23529322956375998
2020-08-06,0.17689816087682608
2020-08-07,-0.11769181224791092
2020-08-10,-0.17683510331135688
2020-08-11,-0.5903338547306292
2020-08-12,-0.29685046848684227
2020-08-13,-0.2977759838832972
2020-08-14,0.0
2020-08-17,0.23891275670211432
2020-08-18,0.23834332409609083
2020-08-19,-0.17830817392606724
2020-08-20,0.11910066594511548
2020-08-21,0.059455202410019226
2020-08-24,0.0
2020-08-25,-0.29725889676845973
2020-08-26,-0.17882587795360338
2020-08-27,-0.23957481585521467
2020-08-28,0.0
2020-08-31,0.18007943390592196
2020-09-01,0.4793044517331646
2020-09-02,0.35780346688427667
2020-09-03,-0.05945011307761927
2020-09-04,-0.4161561642889611
2020-09-08,0.23883898157346373
2020-09-09,-0.059536282439176524
2020-09-10,0.11917124176406002
2020-09-11,0.17855101700092746
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,-0.2376552327717052
2020-09-17,0.17862964238650747
2020-09-18,-0.059437041953347425
2020-09-21,0.05947239058308185
2020-09-22,-0.059437041953347425
2020-09-23,-0.05945162024877382
2020-09-24,-0.05952855160584747
2020-09-25,0.0
2020-09-28,-0.05968184792192188
2020-09-29,0.05969668093528391
2020-09-30,-0.2984508918105866
2020-10-01,0.05983270480951486
2020-10-02,0.11967723278223374
2020-10-05,-0.478164470256226
2020-10-06,0.2402518540667753
2020-10-07,-0.23967602796584053
2020-10-08,0.06005424686450489
2020-10-09,0.0
2020-10-13,0.240142504902785
2020-10-14,0.119686266941188
2020-10-15,0.0
2020-10-16,0.059823676051351526
2020-10-19,-0.23906141519471902
2020-10-20,-0.23967602796584053
2020-10-21,-0.06005424686451599
2020-10-22,-0.18029891103364948
2020-10-23,0.12040473325860557
2020-10-26,0.0
2020-10-27,0.18040037447093482
2020-10-28,0.060171524387109265
2020-10-29,-0.300662770290383
2020-10-30,-0.3619071251517503
2020-11-02,0.2421501038972984
2020-11-03,-0.24156515362682152
2020-11-04,0.5448500035862835
2020-11-05,0.060179837996998664
2020-11-06,-0.12032910211533521
2020-11-09,-0.6024261576510592
2020-11-10,0.0
2020-11-11,-0.18182740969228117
2020-11-12,0.4856930371901935
2020-11-13,0.0
2020-11-16,0.06046804788566451
2020-11-17,0.12077907961975942
2020-11-18,0.0
2020-11-19,0.24125977351829864
2020-11-20,0.24066517336667204
2020-11-23,-0.12002630233474143
2020-11-24,-0.12020534238231795
2020-11-25,0.0
2020-11-26,0.12035000952332897
2020-11-27,0.3011850691725382
2020-11-30,0.0600505818410646
2020-12-01,-0.24012059226370397
2020-12-02,-0.300801936879147
2020-12-03,0.1810772937915761
2020-12-04,-0.4819559061055023
2020-12-07,0.30266461952577206
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.12071587140702889
2020-12-11,0.12052156920978607
2020-12-14,-0.12037648957557989
2020-12-15,0.0602886444220907
2020-12-16,0.060196633053632986
2020-12-17,-0.12037648957557989
2020-12-18,0.18077538886036582
2020-12-21,0.0
2020-12-22,0.18053956217070066
2020-12-23,-0.12014280282360845
2020-12-24,0.12028731938054094
2020-12-29,0.18059589636545414
2020-12-30,0.06012243946227347
2020-12-31,0.2402483318415083
2021-01-04,0.0
2021-01-05,-0.29961482632375747
2021-01-06,-0.3605475984206241
2021-01-07,-0.3015887306944576
2021-01-08,0.0
2021-01-11,-0.12098925838536223
2021-01-12,-0.24225767564728384
2021-01-13,0.30356098529207287
2021-01-14,-0.1816146750351244
2021-01-15,0.3032558374931327
2021-01-18,0.12091607692492623
2021-01-19,-0.12077004652256695
2021-01-20,-0.06048591536780279
2021-01-21,-0.12098925838536223
2021-01-22,-0.06054696418276162
2021-01-25,0.18179285395218958
2021-01-26,-0.060494629192675564
2021-01-27,-0.06066382298890449
2021-01-28,-0.12142922024664937
2021-01-29,0.060774444255318194
2021-02-01,0.060765475932078594
2021-02-02,-0.18217175797352603
2021-02-03,-0.30413407891566324
2021-02-04,-0.1219868641188282
2021-02-05,-0.24437707588628177
2021-02-08,0.0
2021-02-09,0.06120696587661456
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,-0.24475551542644247
2021-02-16,-0.6135206069371457
2021-02-17,0.1234530657239219
2021-02-18,-0.3082592071355639
2021-02-19,-0.4947355455780511
2021-02-22,-0.2486083940387962
2021-02-23,-0.3738348290284965
2021-02-24,-0.18809343731174266
2021-02-25,-0.5024868925860737
2021-02-26,0.8838527478366665
2021-03-01,0.18771872224361275
2021-03-02,0.0
2021-03-03,-0.312309378509279
2021-03-04,-0.7518734849389253
2021-03-05,0.0
2021-03-08,-0.18939960361860075
2021-03-09,0.3794889921638456
2021-03-10,0.3150573109413912
2021-03-11,-0.37687417574310267
2021-03-12,-0.8827166194843472
2021-03-15,0.12721082066886602
2021-03-16,-0.19056651306932348
2021-03-17,-0.19099607457396806
2021-03-18,-0.3188457237613629
2021-03-19,0.12796532130252558
2021-03-22,0.31948612500123375
2021-03-23,0.3184832738198473
2021-03-24,0.4444406573841375
2021-03-25,-0.06323234067766581
2021-03-26,-0.1265301881875347
2021-03-29,-0.3174381323264752
2021-03-30,0.19109272653947684
2021-03-31,-0.06357123717192215
2021-04-01,0.254453981828906
2021-04-05,-0.19035793258842526
2021-04-06,0.4449986602034439
2021-04-07,-0.12658643997887076
2021-04-08,0.25350101924621615
2021-04-09,-0.063209579968726
2021-04-12,-0.12648464591608066
2021-04-13,0.1266448321836311
2021-04-14,-0.18977038962452175
2021-04-15,0.5070092890435918
2021-04-16,-0.4413654555315394
2021-04-19,-0.19001072401599872
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,-0.0634792632833614
2021-04-23,0.0
2021-04-26,-0.19044978970760296
2021-04-27,-0.12723790825013293
2021-04-28,0.191595563780389
2021-04-29,-0.0637163893318693
2021-04-30,0.0637570129984999
2021-05-03,-0.0637163893318693
2021-05-04,0.1912928735889885
2021-05-05,0.12730688798185952
2021-05-06,-0.06359064946839244
2021-05-07,0.12724770644865213
2021-05-10,-0.25417198487612813
2021-05-11,-0.25473970682945435
2021-05-12,-0.3831692371485951
2021-05-13,0.19233982435127306
2021-05-14,0.06399019615288548
2021-05-17,-0.06394927488644342
2021-05-18,0.06399019615288548
2021-05-19,0.0
2021-05-20,0.19181134059103044
2021-05-21,0.12763912981954562
2021-05-25,0.4461165551690405
2021-05-26,0.190850542721277
2021-05-27,-0.12700096811858463
2021-05-28,-0.06357399618758253
2021-05-31,0.19085779779774992
2021-06-01,0.0
2021-06-02,0.25395857146315315
2021-06-03,-0.31662604668807326
2021-06-04,0.3811581018552168
2021-06-07,0.0
2021-06-08,0.06330674766932276
2021-06-09,0.18976408657780386
2021-06-10,0.12626498543317766
2021-06-11,0.06303852434013102
2021-06-14,-0.18902512370769786
2021-06-15,0.1893831053568773
2021-06-16,-0.37807176585243907
2021-06-17,0.3162686776072565
2021-06-18,0.3152285083705575
2021-06-21,-0.1885356096981594
2021-06-22,0.1259254358269457
2021-06-23,-0.06287279263303969
2021-06-24,0.1258390223326744
2021-06-25,-0.43994742667602393
2021-06-28,0.31643140800190483
2021-06-29,-0.12616758023303865
2021-06-30,0.18951196419350058
2021-07-02,0.0630511652294885
2021-07-05,-0.06301143578499868
2021-07-06,0.3152343485165243
2021-07-07,0.2514335336870399
2021-07-08,0.12538366847285598
2021-07-09,-0.4383252859939235
2021-07-12,0.0
2021-07-13,-0.12577083015103963
2021-07-14,0.37783053826301316
2021-07-15,0.2509460249854767
2021-07-16,0.0
2021-07-19,0.688354581231132
2021-07-20,-0.3728780954178057
2021-07-21,-0.24955828636643584
2021-07-22,0.2501826378702887
2021-07-23,-0.12479330975260217
2021-07-26,-0.12492086950145476
2021-07-27,0.3752171487586775
2021-07-28,0.0
2021-07-29,-0.06241089716053638
2021-07-30,0.0
2021-08-03,0.3749540757709058
2021-08-04,-0.06226595610084873
2021-08-05,-0.06226240977048603
2021-08-06,-0.43644027763046767
2021-08-09,-0.12522661286444858
2021-08-10,-0.1880860914074134
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.37688815809224785
2021-08-16,0.18770462749353456
2021-08-17,0.0
2021-08-18,-0.06241089716053638
2021-08-19,0.18749119564394068
2021-08-20,-0.12480732022065455
2021-08-23,-0.12489253893358532
2021-08-24,-0.12509121529586942
2021-08-25,-0.3757152994906865
2021-08-26,0.31425788538557153
2021-08-27,0.2512559961155958
2021-08-30,0.0
2021-08-31,-0.25061920371418633
2021-09-01,0.5025474396905816
2021-09-02,0.12499627524940049
2021-09-03,-0.1248402296123663
2021-09-07,-0.31251893267782993
2021-09-08,0.06267281863281404
2021-09-09,0.25066875558477086
2021-09-10,-0.5000345289676855
2021-09-13,0.12563153745452915
2021-09-14,0.37644297114376446
2021-09-15,-0.3750311925797001
2021-09-16,-0.06269088115240518
2021-09-17,-0.3766862067657084
2021-09-20,0.3781104968537008
2021-09-21,-0.12560935002782214
2021-09-22,0.25144233698428664
2021-09-23,-0.6896347530412572
2021-09-24,-0.37880511557372154
2021-09-27,0.0
2021-09-28,-0.3811690913313792
2021-09-29,-0.1275832426396506
2021-09-30,0.0
2021-10-01,0.2554420777155064
2021-10-04,0.0
2021-10-05,-0.3184800698373569
2021-10-06,0.1278062431718796
2021-10-07,-0.31908978936405763
2021-10-08,-0.5121707560028832
2021-10-12,0.0
2021-10-13,0.19306276457931038
2021-10-14,0.5780215871832084
2021-10-15,-0.31928640578524625
2021-10-18,0.06407048489698308
2021-10-19,-0.3200968024444806
2021-10-20,0.0
2021-10-21,-0.385352549958784
2021-10-22,0.19340709865593997
2021-10-25,0.06436634107374051
2021-10-26,0.1929313300130131
2021-10-27,0.19303720696686177
2021-10-28,-0.19266529126981125
2021-10-29,-0.5791477864444894
2021-11-01,-0.06476421482483063
2021-11-02,-0.06474794637845172
2021-11-03,0.06478989650589018
2021-11-04,0.4534030636829556
2021-11-05,0.3868356728902844
2021-11-08,-0.19266529126981125
2021-11-09,0.25741187505758933
2021-11-10,-0.7060363026879513
2021-11-11,0.0
2021-11-12,0.06461508973418795
2021-11-15,-0.32299752859656916
2021-11-16,-0.32404418330018725
2021-11-17,0.5201649993137547
2021-11-18,-0.0646714371091206
2021-11-19,0.2588749782197475
2021-11-22,-0.7101314957272509
2021-11-23,-0.3900908618789223
2021-11-24,0.4569176328855118
2021-11-25,0.0
2021-11-26,0.9771787132593968
2021-11-29,-0.06451771560995745
2021-11-30,0.12913321087317797
2021-12-01,0.6447321646581017
2021-12-02,0.19217485369271703
2021-12-03,0.2557679504213928
2021-12-06,-0.51020944405481
2021-12-07,-0.3205278846539428
2021-12-08,0.1286277536169722
2021-12-09,0.19268297213916874
2021-12-10,0.2564021853474818
2021-12-13,0.5114928917426598
2021-12-14,-0.318052656517398
2021-12-15,0.3190674590469733
2021-12-16,0.5089327460231496
2021-12-17,0.2531423899689855
2021-12-20,-0.5681817377536702
2021-12-21,-0.3809404631846536
2021-12-22,0.3823971687304306
2021-12-23,-0.1269872725155441
2021-12-24,-0.12712735371267492
2021-12-29,0.06380515201089842
2021-12-30,0.1913361911453526
2021-12-31,0.38193447172683026
2022-01-04,-1.2048231216214123
2022-01-05,-0.3851141357113952
2022-01-06,-0.45103202811590526
2022-01-07,-0.3236553739407677
2022-01-10,0.0
2022-01-11,0.06495287884664691
2022-01-12,-0.19468861251218383
2022-01-13,0.19506838845111396
2022-01-14,-0.3893627117281251
2022-01-17,-0.32572022737109574
2022-01-18,-0.7189466529260891
2022-01-19,0.13166483764073256
2022-01-20,0.13147700516218386
2022-01-21,0.39397919204235965
2022-01-24,-0.45783128829263164
2022-01-25,0.06569899149624359
2022-01-26,-0.3282939661298889
2022-01-27,0.5944622785665432
2022-01-28,-0.1969757795511673
2022-01-31,-0.2631673948907953
2022-02-01,-0.32980884917678255
2022-02-02,0.7941752119074996
2022-02-03,-0.45962479841434867
2022-02-04,-0.39577797589033237
2022-02-07,0.0662312554357225
2022-02-08,-0.3308928060542504
2022-02-09,0.13277728171749992
2022-02-10,-0.7957256390655365
2022-02-11,0.40104665468163603
2022-02-14,-0.39944469509465286
2022-02-15,-0.267396742452064
2022-02-16,0.1340381467886287
2022-02-17,0.20079182015766417
2022-02-18,0.20041180528347358
2022-02-22,-0.3332896382500672
2022-02-23,-0.4013745298385496
2022-02-24,0.06732263541602279
2022-02-25,0.538360959859352
2022-02-28,0.5354707093680355
2022-03-01,1.0652596010699122
2022-03-02,-0.6587595685481284
2022-03-03,0.06632533802723994
2022-03-04,0.5301551884968836
2022-03-07,-0.7910573788810438
2022-03-08,-0.5979849437280027
2022-03-09,-0.33424213825745674
2022-03-10,-0.5365182355250742
2022-03-11,-0.47202887286024175
2022-03-14,-1.0162833065493038
2022-03-15,-0.4106931573802819
2022-03-16,0.41238680175703646
2022-03-17,0.1369104080003236
2022-03-18,0.20502020474650884
2022-03-21,-0.8867422731849928
2022-03-22,-0.7570727734059979
2022-03-23,0.9015238988991703
2022-03-24,-0.4123485781546199
2022-03-25,-0.7591473206691624
2022-03-28,0.4172232711870061
2022-03-29,0.20833415177241577
2022-03-30,0.3465273280383041
2022-03-31,0.27624154914660526
2022-04-01,-0.20661232786379768
2022-04-04,0.06902612459303015
2022-04-05,-0.5517439430754778
2022-04-06,-0.13869933851085037
2022-04-07,-0.34723380340102583
2022-04-08,-0.3483818794116411
2022-04-11,-0.5594683104089615
2022-04-12,0.4922636209095055
2022-04-13,0.1399688764858409
2022-04-14,-0.9783661537927313
2022-04-18,-0.07057712139593164
2022-04-19,-0.4236991391437406
2022-04-20,-0.07091962018236364
2022-04-21,-0.5678068489979093
2022-04-22,-0.14275045043982137
2022-04-25,0.5003883875261517
2022-04-26,0.42673614655783787
2022-04-27,-0.49717960612288836
2022-04-28,0.42828554095761806
2022-04-29,-0.6396650337202048
2022-05-02,-0.5722437228003807
2022-05-03,0.0
2022-05-04,0.35972367975856123
2022-05-05,-0.8602312355604602
2022-05-06,-0.6507415755534374
2022-05-09,0.7277848596244807
2022-05-10,0.0
2022-05-11,0.07225503975105685
2022-05-12,0.4332331895531727
2022-05-13,-0.07190731550184015
2022-05-16,0.28774074813231465
2022-05-17,-0.7890722769163139
2022-05-18,0.21688186768253903
2022-05-19,0.5772144075921082
2022-05-20,0.2869707184654402
2022-05-24,0.21457853921866832
2022-05-25,0.3569072491164782
2022-05-26,-0.14224102021449525
2022-05-27,0.21426024556616685
2022-05-30,-0.21381787502970928
2022-05-31,-0.4285757052461703
2022-06-01,-0.43040455844783887
2022-06-02,-0.2161285503598065
2022-06-03,-0.4332729892977394
2022-06-06,-0.8701648631975978
2022-06-07,-0.07318724607148219
2022-06-08,-0.43916249803697127
2022-06-09,0.07350714561795701
2022-06-10,-0.8082277903486257
2022-06-13,-1.0370500119933568
2022-06-14,-0.7484829732403608
2022-06-15,0.6787272167867231
2022-06-16,0.5243345995981752
2022-06-17,0.07453419824452467
2022-06-20,-0.22338678377398224
2022-06-21,-0.37313663176327116
2022-06-22,0.5243345995981752
2022-06-23,0.7451940482112729
2022-06-24,0.073933935545889
2022-06-27,-0.4434552204787612
2022-06-28,0.2233866736363499
2022-06-29,0.6686254604300945
2022-06-30,0.36902207729296865
