date,sp500_return_pct
2019-04-03,0.2148376881724312
2019-04-04,0.20846350796801527
2019-04-05,0.4636432770241061
2019-04-08,0.10474599539205265
2019-04-09,-0.6067494393846573
2019-04-10,0.34778715639784963
2019-04-11,0.0038123067008344336
2019-04-12,0.6609324208602496
2019-04-15,-0.06293691084816588
2019-04-16,0.050935800389462216
2019-04-17,-0.22738117853239315
2019-04-18,0.15790922795098083
2019-04-22,0.10120175614714011
2019-04-23,0.8841205788409079
2019-04-24,-0.21917631747336852
2019-04-25,-0.03689736527457965
2019-04-26,0.46852921407636305
2019-04-29,0.10715221743553549
2019-04-30,0.09514170090862972
2019-05-01,-0.7502163081421376
2019-05-02,-0.21239857917741967
2019-05-03,0.9638279380647763
2019-05-06,-0.4470988428756373
2019-05-07,-1.6511651392423388
2019-05-08,-0.16054253132695706
2019-05-09,-0.30214249424966866
2019-05-10,0.37202972597878414
2019-05-13,-2.413055719884427
2019-05-14,0.8015944543135589
2019-05-15,0.583897507464215
2019-05-16,0.8895287120600504
2019-05-17,-0.5837333350761975
2019-05-20,-0.6749377915387988
2019-05-21,0.8495835590448308
2019-05-22,-0.2824396230649451
2019-05-23,-1.191414994527018
2019-05-24,0.13535590072402126
2019-05-28,-0.8375676922946718
2019-05-29,-0.6911912256811314
2019-05-30,0.20984713906617714
2019-05-31,-1.319537280847849
2019-06-03,-0.27652403144732274
2019-06-04,2.1432370568193138
2019-06-05,0.8161854781411959
2019-06-06,0.6135586748687638
2019-06-07,1.049769746289475
2019-06-10,0.46600444669098184
2019-06-11,-0.034988023558091275
2019-06-12,-0.20375791387226005
2019-06-13,0.40973819126681743
2019-06-14,-0.1611511904139773
2019-06-17,0.09317492412306283
2019-06-18,0.9717399870633026
2019-06-19,0.2985163546397107
2019-06-20,0.9472185190685156
2019-06-21,-0.12592227925193322
2019-06-24,-0.17318870104667816
2019-06-25,-0.9496397343734198
2019-06-26,-0.12339337557076835
2019-06-27,0.3823175554131808
2019-06-28,0.5757452627909831
2019-07-01,0.7672301032188189
2019-07-02,0.2928125887423194
2019-07-03,0.7672378673070135
2019-07-05,-0.180590159841032
2019-07-08,-0.48354444248415174
2019-07-09,0.12365569653400854
2019-07-10,0.45106896075925995
2019-07-11,0.22852267383599578
2019-07-12,0.4620174547884881
2019-07-15,0.017586919155743175
2019-07-16,-0.3403778522185874
2019-07-17,-0.6531243569450895
2019-07-18,0.3581997784064761
2019-07-19,-0.617673452276668
2019-07-22,0.2828694915066654
2019-07-23,0.6847482673755456
2019-07-24,0.4688147952890187
2019-07-25,-0.5262401280453521
2019-07-26,0.7387691099234761
2019-07-29,-0.16161146071345112
2019-07-30,-0.25786549148275606
2019-07-31,-1.0885526112695776
2019-08-01,-0.8998793869673061
2019-08-02,-0.7282739927037873
2019-08-05,-2.97778200029859
2019-08-06,1.3017017169932643
2019-08-07,0.07668762331907164
2019-08-08,1.8762303409984193
2019-08-09,-0.661660635492356
2019-08-12,-1.2317322177972212
2019-08-13,1.5131688322181258
2019-08-14,-2.9292752911742603
2019-08-15,0.24642680276520945
2019-08-16,1.4426124657807904
2019-08-19,1.2105865492430645
2019-08-20,-0.7914727601131322
2019-08-21,0.8246798595579641
2019-08-22,-0.05060748601761755
2019-08-23,-2.5946336754618105
2019-08-26,1.0982987735216332
2019-08-27,-0.3203180635808267
2019-08-28,0.6545480165679685
2019-08-29,1.2687291793508804
2019-08-30,0.06427872591217021
2019-09-03,-0.689910050906084
2019-09-04,1.0842079212828093
2019-09-05,1.300981364226672
2019-09-06,0.09106051537297599
2019-09-09,-0.009401025965849463
2019-09-10,0.03223043548219451
2019-09-11,0.7229681189480308
2019-09-12,0.2879153101061016
2019-09-13,-0.07244143620946941
2019-09-16,-0.31355866640028207
2019-09-17,0.25817523700197853
2019-09-18,0.03426919897555614
2019-09-19,0.001997472142156731
2019-09-20,-0.48955765157830955
2019-09-23,-0.009693591923765066
2019-09-24,-0.8416371322106486
2019-09-25,0.6158571742003405
2019-09-26,-0.2428916406865711
2019-09-27,-0.5316352490240539
2019-09-30,0.5047606675254723
2019-10-01,-1.2258373372913245
2019-10-02,-1.7903202985502964
2019-10-03,0.797191259701524
2019-10-04,1.4216897585460186
2019-10-07,-0.4478294673592398
2019-10-08,-1.5560819201407838
2019-10-09,0.9104492549941501
2019-10-10,0.6415695380997066
2019-10-11,1.0938977513132997
2019-10-14,-0.13871187334510982
2019-10-15,0.9955676641137279
2019-10-16,-0.19995427986508885
2019-10-17,0.27628315736780706
2019-10-18,-0.39193449495069643
2019-10-21,0.6871616056117524
2019-10-22,-0.3568666378412577
2019-10-23,0.28471487971184484
2019-10-24,0.192044635873323
2019-10-25,0.4072700506109195
2019-10-28,0.5581337868471481
2019-10-29,-0.08324053147991117
2019-10-30,0.325337015914573
2019-10-31,-0.3022860563304697
2019-11-01,0.9662312168146059
2019-11-04,0.3704089049704651
2019-11-05,-0.1185699214361291
2019-11-06,0.07024972279667807
2019-11-07,0.27300951851503275
2019-11-08,0.25606760900243053
2019-11-11,-0.19624672514313435
2019-11-12,0.15646460846321375
2019-11-13,0.07115345908383919
2019-11-14,0.08370427393644686
2019-11-15,0.7695488006902673
2019-11-18,0.05031528617669423
2019-11-19,-0.05925944462060739
2019-11-20,-0.3756184245747196
2019-11-21,-0.15827522106851566
2019-11-22,0.21749356911917594
2019-11-25,0.7507291353015866
2019-11-26,0.21955703874654287
2019-11-27,0.4174424362754614
2019-11-29,-0.4011219709926239
2019-12-02,-0.8631020716408422
2019-12-03,-0.663809511563529
2019-12-04,0.632356747139462
2019-12-05,0.15002511791302187
2019-12-06,0.9135724328457329
2019-12-09,-0.316282139344648
2019-12-10,-0.10969340964486207
2019-12-11,0.2908158040315856
2019-12-12,0.8575225775086182
2019-12-13,0.007258178414493166
2019-12-16,0.7147785279833618
2019-12-17,0.033529222633799094
2019-12-18,-0.043230017186479675
2019-12-19,0.4459292004863613
2019-12-20,0.4944781081796634
2019-12-23,0.08661436002121992
2019-12-24,-0.019544819997963092
2019-12-26,0.5128166675301138
2019-12-27,0.003398471712534601
2019-12-30,-0.5780822450430323
2019-12-31,0.2946021661910603
2020-01-02,0.8378802677341701
2020-01-03,-0.7059870562045378
2020-01-06,0.35333728907271933
2020-01-07,-0.2803238652896223
2020-01-08,0.49024513689781557
2020-01-09,0.6655262605488987
2020-01-10,-0.2855178689662563
2020-01-13,0.6976215252569862
2020-01-14,-0.1514532772802224
2020-01-15,0.18701968845122874
2020-01-16,0.8366553026468271
2020-01-17,0.3862162248501333
2020-01-21,-0.26519776473655776
2020-01-22,0.02890760711180551
2020-01-23,0.11409766124783616
2020-01-24,-0.9042160974207403
2020-01-27,-1.5730711659182384
2020-01-28,1.0053584595046017
2020-01-29,-0.08668741908683941
2020-01-30,0.3134358792605374
2020-01-31,-1.770582037552626
2020-02-03,0.7254613892351713
2020-02-04,1.4980414164082134
2020-02-05,1.125059589785371
2020-02-06,0.3325672876785646
2020-02-07,-0.5400853672730133
2020-02-10,0.7326397804890528
2020-02-11,0.16884725532351208
2020-02-12,0.6462646466197652
2020-02-13,-0.16304457368023773
2020-02-14,0.18435333204338544
2020-02-18,-0.2919942636890105
2020-02-19,0.4705785881164548
2020-02-20,-0.381551976362815
2020-02-21,-1.051810302712286
2020-02-24,-3.351362667122315
2020-02-25,-3.0279995565056117
2020-02-26,-0.37785406053220116
2020-02-27,-4.416324258407911
2020-02-28,-0.8238340444361891
2020-03-02,4.603922900611002
2020-03-03,-2.8107896121075893
2020-03-04,4.220259077449118
2020-03-05,-3.3922077046888544
2020-03-06,-1.7053852000370129
2020-03-09,-7.5969697477450975
2020-03-10,4.939630628156144
2020-03-11,-4.886844513127397
2020-03-12,-9.511268097833659
2020-03-13,9.287124972971839
2020-03-16,-11.984055240393443
2020-03-17,5.995484974402432
2020-03-18,-5.1830762729157875
2020-03-19,0.47078080405855705
2020-03-20,-4.335951230846192
2020-03-23,-2.929386782180443
2020-03-24,9.382773976227554
2020-03-25,1.1535011448222
2020-03-26,6.2414163303876835
2020-03-27,-3.3687352562252526
2020-03-30,3.351600948370015
2020-03-31,-1.6012721914555605
2020-04-01,-4.414243033166542
2020-04-02,2.282934723487151
2020-04-03,-1.5137125124949469
2020-04-06,7.033131865275055
2020-04-07,-0.16030527844311804
2020-04-08,3.405645287963033
2020-04-09,1.4487410153376512
2020-04-13,-1.0104660822607414
2020-04-14,3.0572589146256046
2020-04-15,-2.2030438529415775
2020-04-16,0.5816689462164515
2020-04-17,2.679359484822341
2020-04-20,-1.788104803401469
2020-04-21,-3.0674795694063395
2020-04-22,2.2930247703843776
2020-04-23,-0.053942211974311594
2020-04-24,1.3918057304545428
2020-04-27,1.4714069804799612
2020-04-28,-0.5242380698498916
2020-04-29,2.6583916282167053
2020-04-30,-0.9212446303987654
2020-05-01,-2.8059034078492195
2020-05-04,0.42498275919764517
2020-05-05,0.9040556385797371
2020-05-06,-0.6979410390386298
2020-05-07,1.1504630788313985
2020-05-08,1.6871538638701944
2020-05-11,0.013307822091168653
2020-05-12,-2.0500317528877154
2020-05-13,-1.7462724604228042
2020-05-14,1.152482269503552
2020-05-15,0.39263632504382695
2020-05-18,3.1501191631680747
2020-05-19,-1.0484399194493177
2020-05-20,1.665110025908012
2020-05-21,-0.7773596407737116
2020-05-22,0.2353711326488428
2020-05-26,1.2289184036080147
2020-05-27,1.4827297215913804
2020-05-28,-0.21079145460738413
2020-05-29,0.48123358249714254
2020-06-01,0.3751234813537785
2020-06-02,0.8210832780053412
2020-06-03,1.3648979133831007
2020-06-04,-0.33687022311144066
2020-06-05,2.6211650818398713
2020-06-08,1.2041579421169235
2020-06-09,-0.7799170822611612
2020-06-10,-0.5313091072437381
2020-06-11,-5.894405927443824
2020-06-12,1.3060843963234703
2020-06-15,0.8312217041285264
2020-06-16,1.896239819380252
2020-06-17,-0.3600299556174025
2020-06-18,0.05942198825281686
2020-06-19,-0.5649494809462974
2020-06-22,0.6495095537691675
2020-06-23,0.4307419569164139
2020-06-24,-2.585514593906457
2020-06-25,1.095944726780984
2020-06-26,-2.4226905044785974
2020-06-29,1.4685678433118632
2020-06-30,1.5409875731554612
2020-07-01,0.5022132820864389
2020-07-02,0.45412508443640753
2020-07-06,1.588172586745884
2020-07-07,-1.0818532028197159
2020-07-08,0.7827461915415501
2020-07-09,-0.5643606159361103
2020-07-10,1.046620127324438
2020-07-13,-0.9362541127788226
2020-07-14,1.3406370782667931
2020-07-15,0.9082050740923053
2020-07-16,-0.34061012455366413
2020-07-17,0.2848612194617406
2020-07-20,0.84069387471426
2020-07-21,0.16790373419135474
2020-07-22,0.5747082068739751
2020-07-23,-1.2319859824193036
2020-07-24,-0.6190400054688405
2020-07-27,0.7395138795039502
2020-07-28,-0.6473392152297919
2020-07-29,1.242838167815008
2020-07-30,-0.3750251937389204
2020-07-31,0.7670504990141325
2020-08-03,0.718102343932614
2020-08-04,0.36119303819721615
2020-08-05,0.6429743053199433
2020-08-06,0.642769555966427
2020-08-07,0.06330295486443038
2020-08-10,0.2742218294476073
2020-08-11,-0.7969132154236114
2020-08-12,1.3996549490237653
2020-08-13,-0.2047174350497949
2020-08-14,-0.017188262276812694
2020-08-17,0.2709842511078753
2020-08-18,0.2303389154016955
2020-08-19,-0.44043954214108005
2020-08-20,0.31586327691348615
2020-08-21,0.34411070444764214
2020-08-24,1.0043718303008653
2020-08-25,0.35963511532906
2020-08-26,1.0195626139483993
2020-08-27,0.16730440109038458
2020-08-28,0.673256535528588
2020-08-31,-0.21949627140287475
2020-09-01,0.7525003016613407
2020-09-02,1.5365910154807594
2020-09-03,-3.512584371534122
2020-09-04,-0.8133027264274895
2020-09-08,-2.7756342102361
2020-09-09,2.014498633677464
2020-09-10,-1.758479659017942
2020-09-11,0.053307219059406385
2020-09-14,1.2741829089357504
2020-09-15,0.5219359577689042
2020-09-16,-0.4618946596211537
2020-09-17,-0.8412365876402483
2020-09-18,-1.1182581807410497
2020-09-21,-1.1571097930805796
2020-09-22,1.0517945160813724
2020-09-23,-2.3721455093028143
2020-09-24,0.29874591429570607
2020-09-25,1.59767237756141
2020-09-28,1.6110590199083896
2020-09-29,-0.48126645432444715
2020-09-30,0.8253718228220741
2020-10-01,0.5292907769290922
2020-10-02,-0.9577652178616392
2020-10-05,1.797270867614209
2020-10-06,-1.3973515692226712
2020-10-07,1.739675486921799
2020-10-08,0.8010123642494982
2020-10-09,0.879353312061526
2020-10-12,1.641581296364758
2020-10-13,-0.6306918994084421
2020-10-14,-0.6623141753502759
2020-10-15,-0.15277553060997207
2020-10-16,0.013491955745537076
2020-10-19,-1.6329861778318078
2020-10-20,0.4727334073110212
2020-10-21,-0.21956999281005363
2020-10-22,0.5218925396392127
2020-10-23,0.3445761353703114
2020-10-26,-1.8589516294535646
2020-10-27,-0.30256189119989285
2020-10-28,-3.5287878760604796
2020-10-29,1.1947330894238384
2020-10-30,-1.2129550130175693
2020-11-02,1.231820260127181
2020-11-03,1.779929009643455
2020-11-04,2.204704770168342
2020-11-05,1.9460194138962938
2020-11-06,-0.028771518741854685
2020-11-09,1.169988923568721
2020-11-10,-0.13997945931910616
2020-11-11,0.7651855318760337
2020-11-12,-0.9978532303877019
2020-11-13,1.3610335409063534
2020-11-16,1.1648051240012336
2020-11-17,-0.4791925698091615
2020-11-18,-1.1563829610944043
2020-11-19,0.3946442467421596
2020-11-20,-0.6792562915180156
2020-11-23,0.5635930617216234
2020-11-24,1.6161668273416252
2020-11-25,-0.1584418237524976
2020-11-27,0.2396979198154181
2020-11-30,-0.45955486401709766
2020-12-01,1.1271187194776155
2020-12-02,0.17911667548251575
2020-12-03,-0.062415721309150296
2020-12-04,0.8836275129611826
2020-12-07,-0.19356376714373402
2020-12-08,0.2787148065356293
2020-12-09,-0.7949201604598555
2020-12-10,-0.12851080682624305
2020-12-11,-0.12649972997506032
2020-12-14,-0.4359258971957769
2020-12-15,1.2921249154708825
2020-12-16,0.17727951669590514
2020-12-17,0.5757654753379748
2020-12-18,-0.3511118509152866
2020-12-21,-0.39062790518439305
2020-12-22,-0.2073092860288006
2020-12-23,0.0745811250824957
2020-12-24,0.35365890047962534
2020-12-28,0.8722529021144565
2020-12-29,-0.222738052560012
2020-12-30,0.13415471654707467
2020-12-31,0.6438845522919845
2021-01-04,-1.4754827521051062
2021-01-05,0.7082595157549276
2021-01-06,0.5709842747752214
2021-01-07,1.4847403800101189
2021-01-08,0.5491862685268911
2021-01-11,-0.6554750898592476
2021-01-12,0.04157884466327033
2021-01-13,0.22756417379066196
2021-01-14,-0.37534511943366766
2021-01-15,-0.7190027975370938
2021-01-19,0.8136379515524483
2021-01-20,1.3935625421946263
2021-01-21,0.03167233075522802
2021-01-22,-0.30106116552376383
2021-01-25,0.36158389430824833
2021-01-26,-0.14888337468982327
2021-01-27,-2.5677883699462
2021-01-28,0.9760625975629766
2021-01-29,-1.9311475173124593
2021-02-01,1.6051767614439383
2021-02-02,1.3898223484416938
2021-02-03,0.10087690809532646
2021-02-04,1.0853322230420792
2021-02-05,0.3897495164625342
2021-02-08,0.7399348360373592
2021-02-09,-0.11135249921484514
2021-02-10,-0.03451849323593548
2021-02-11,0.16624551635393559
2021-02-12,0.47110331133788375
2021-02-16,-0.056927241835114106
2021-02-17,-0.03204020092266724
2021-02-18,-0.4415835627354592
2021-02-19,-0.18548966445751658
2021-02-22,-0.773283945815384
2021-02-23,0.12563181187927874
2021-02-24,1.135161376597904
2021-02-25,-2.447880752512621
2021-02-26,-0.47502141699028444
2021-03-01,2.3790763506800205
2021-03-02,-0.8080851690870694
2021-03-03,-1.306622187199813
2021-03-04,-1.3417213930100202
2021-03-05,1.949596819778221
2021-03-08,-0.5359231030161227
2021-03-09,1.415464230382213
2021-03-10,0.6030313342701321
2021-03-11,1.0395487004435822
2021-03-12,0.10153984958789497
2021-03-15,0.6491921301497117
2021-03-16,-0.15696837343783798
2021-03-17,0.287938213053085
2021-03-18,-1.4760539319459198
2021-03-19,-0.060270397470363335
2021-03-22,0.7025118077311765
2021-03-23,-0.7630854183940605
2021-03-24,-0.546733601831495
2021-03-25,0.5240265846959469
2021-03-26,1.6631202604519668
2021-03-29,-0.08680126852336212
2021-03-30,-0.31578329337678124
2021-03-31,0.36224990395776757
2021-04-01,1.1825201774944727
2021-04-05,1.4438226417743616
2021-04-06,-0.09735307519511682
2021-04-07,0.1475232784985625
2021-04-08,0.42206328286402695
2021-04-09,0.7719934348738189
2021-04-12,-0.019607884876882142
2021-04-13,0.32944868090414303
2021-04-14,-0.40877267278285334
2021-04-15,1.109419052516647
2021-04-16,0.36088195555097347
2021-04-19,-0.5306560094486046
2021-04-20,-0.6802319771775922
2021-04-21,0.9306055472153574
2021-04-22,-0.9210657476561801
2021-04-23,1.0928696540176919
2021-04-26,0.1782270924804541
2021-04-27,-0.021489588801437698
2021-04-28,-0.08455399168898481
2021-04-29,0.6762806734045723
2021-04-30,-0.7194706699326425
2021-05-03,0.2748090747253684
2021-05-04,-0.6678337608227225
2021-05-05,0.07034637617677753
2021-05-06,0.8165456466051824
2021-05-07,0.7373341616968343
2021-05-10,-1.0435647322188157
2021-05-11,-0.867391280271812
2021-05-12,-2.144940066450274
2021-05-13,1.2173141406923493
2021-05-14,1.4917956876899785
2021-05-17,-0.25300521932207776
2021-05-18,-0.8517292959364653
2021-05-19,-0.2943411456817757
2021-05-20,1.0554741756143349
2021-05-21,-0.07838806801412357
2021-05-24,0.9911292190138532
2021-05-25,-0.21252837802967495
2021-05-26,0.18768165702687245
2021-05-27,0.11653145418315525
2021-05-28,0.07688818911402162
2021-06-01,-0.04923335226864056
2021-06-02,0.14469348384307246
2021-06-03,-0.36287033416374515
2021-06-04,0.8834095710505974
2021-06-07,-0.07967387044511831
2021-06-08,0.01750248645058239
2021-06-09,-0.18238673194856947
2021-06-10,0.46522430122621916
2021-06-11,0.19484346695590737
2021-06-14,0.18152018730952513
2021-06-15,-0.20116937805257917
2021-06-16,-0.5390124612855707
2021-06-17,-0.043571559205179966
2021-06-18,-1.3124468779900589
2021-06-21,1.4002289962720793
2021-06-22,0.5124491902218642
2021-06-23,-0.10832833431588806
2021-06-24,0.5811249724885448
2021-06-25,0.33305973193167304
2021-06-28,0.23149642620619026
2021-06-29,0.027733619326086867
2021-06-30,0.1328159646746485
2021-07-01,0.522162685427574
2021-07-02,0.7500081663913916
2021-07-06,-0.20218560598241897
2021-07-07,0.3358975310182588
2021-07-08,-0.8561024934316985
2021-07-09,1.1277947808795874
2021-07-12,0.34511743312370946
2021-07-13,-0.3516812658565627
2021-07-14,0.11649345752446916
2021-07-15,-0.32622408541723713
2021-07-16,-0.7538854211077806
2021-07-19,-1.5869512427409305
2021-07-20,1.5162609437855634
2021-07-21,0.8241819990835397
2021-07-22,0.20166699583279435
2021-07-23,1.0145452020822843
2021-07-26,0.23821998626283314
2021-07-27,-0.47124448070912095
2021-07-28,-0.01862618826539153
2021-07-29,0.42061529800074826
2021-07-30,-0.540604805147693
2021-08-02,-0.1842805614891363
2021-08-03,0.82034265474622
2021-08-04,-0.4632387901412294
2021-08-05,0.6005446813494242
2021-08-06,0.1675266241764728
2021-08-09,-0.09399082741974318
2021-08-10,0.09926793341701323
2021-08-11,0.12757437876824707
2021-08-12,0.4146380281677686
2021-08-13,0.1607306655808216
2021-08-16,0.2620850702215849
2021-08-17,-0.706069881494753
2021-08-18,-1.0748470745585936
2021-08-19,0.12566922329095842
2021-08-20,0.8141567655737925
2021-08-23,0.8523790364248329
2021-08-24,0.14957363013194946
2021-08-25,0.2220118224179668
2021-08-26,-0.5824918819612557
2021-08-27,0.8807632480425154
2021-08-30,0.4306570844779589
2021-08-31,-0.13491160395050494
2021-09-01,0.03116886257619189
2021-09-02,0.2842638410522902
2021-09-03,-0.03350311257153127
2021-09-07,-0.3395574405981705
2021-09-08,-0.1318566739775151
2021-09-09,-0.4605608657393345
2021-09-10,-0.7722578759925436
2021-09-13,0.22764876184568905
2021-09-14,-0.574663850657553
2021-09-15,0.8473996979569742
2021-09-16,-0.15511404489350067
2021-09-17,-0.9110872450405094
2021-09-20,-1.697731100841482
2021-09-21,-0.08123585165593639
2021-09-22,0.9519611195260236
2021-09-23,1.2134715784494876
2021-09-24,0.1461009046688222
2021-09-27,-0.27763826213396126
2021-09-28,-2.0364110556098214
2021-09-29,0.15691842194003325
2021-09-30,-1.1909714125195148
2021-10-01,1.149147763018199
2021-10-04,-1.2985898136748442
2021-10-05,1.0524514660609219
2021-10-06,0.41027928541854664
2021-10-07,0.8298280656405366
2021-10-08,-0.19137230947889883
2021-10-11,-0.6865763848056816
2021-10-12,-0.24167805585421087
2021-10-13,0.302251448379387
2021-10-14,1.7063101945583359
2021-10-15,0.7460210377712606
2021-10-18,0.337476955709759
2021-10-19,0.7393339551406308
2021-10-20,0.36640298040166996
2021-10-21,0.2995871849622578
2021-10-22,-0.10725536274130976
2021-10-25,0.4748196569493546
2021-10-26,0.18197952535197182
2021-10-27,-0.5051568068462853
2021-10-28,0.9829281576461124
2021-10-29,0.1949334719149265
2021-11-01,0.18000771431341267
2021-11-02,0.36803630854131963
2021-11-03,0.6461279195357994
2021-11-04,0.4181942361150437
2021-11-05,0.3732799652949259
2021-11-08,0.08877879113036169
2021-11-09,-0.3498775895770745
2021-11-10,-0.8225823395229703
2021-11-11,0.05509400447352153
2021-11-12,0.7222656026415475
2021-11-15,-0.0010739820344718431
2021-11-16,0.3865229864862485
2021-11-17,-0.2601625374463401
2021-11-18,0.33847802152713324
2021-11-19,-0.1398665559303236
2021-11-22,-0.31971365563219223
2021-11-23,0.1657132912945114
2021-11-24,0.22938506357221833
2021-11-26,-2.2724822637582465
2021-11-29,1.3200199537034996
2021-11-30,-1.896131033450521
2021-12-01,-1.1815187417889228
2021-12-02,1.419443613158311
2021-12-03,-0.8448563730297565
2021-12-06,1.1730872577451423
2021-12-07,2.0707080374404274
2021-12-08,0.30852853123166657
2021-12-09,-0.7181080169894716
2021-12-10,0.9549073338481762
2021-12-13,-0.9136167611567658
2021-12-14,-0.7470677577436025
2021-12-15,1.6348464630746795
2021-12-16,-0.8743415379980468
2021-12-17,-1.0287680637092622
2021-12-20,-1.138805785140995
2021-12-21,1.7777934551572505
2021-12-22,1.0180197220578835
2021-12-23,0.6223699921661829
2021-12-27,1.383893524747526
2021-12-28,-0.10101548486260992
2021-12-29,0.14018951394270118
2021-12-30,-0.29897555945093135
2021-12-31,-0.2626179913657545
2022-01-03,0.6374052530970564
2022-01-04,-0.0629621957060511
2022-01-05,-1.9392757790687165
2022-01-06,-0.09637690162076495
2022-01-07,-0.4050216740091761
2022-01-10,-0.14410312534549607
2022-01-11,0.9159984668711818
2022-01-12,0.2817754443029452
2022-01-13,-1.42436152864307
2022-01-14,0.08199802697488323
2022-01-18,-1.8387945694007368
2022-01-19,-0.9689541868338813
2022-01-20,-1.103737849414832
2022-01-21,-1.8914821867908604
2022-01-24,0.2771738943381896
2022-01-25,-1.2171906253646725
2022-01-26,-0.1496635847751837
2022-01-27,-0.538408875771057
2022-01-28,2.4347646888076113
2022-01-31,1.8885951732779516
2022-02-01,0.686300355780145
2022-02-02,0.942251544733641
2022-02-03,-2.4391082077444004
2022-02-04,0.5156929864423399
2022-02-07,-0.37017126347429485
2022-02-08,0.8401207191663262
2022-02-09,1.4517207887505545
2022-02-10,-1.811572566845976
2022-02-11,-1.896945434456343
2022-02-14,-0.38405967262932217
2022-02-15,1.5766721170720421
2022-02-16,0.08812077558950637
2022-02-17,-2.1173138152195015
2022-02-18,-0.71661613961429
2022-02-22,-1.0142945264832837
2022-02-23,-1.8412122845487655
2022-02-24,1.4956856067329216
2022-02-25,2.237267765560347
2022-02-28,-0.24426034406476171
2022-03-01,-1.5473503680411893
2022-03-02,1.8642691757321028
2022-03-03,-0.5254666430088317
2022-03-04,-0.7934042550334475
2022-03-07,-2.951815831344917
2022-03-08,-0.723375351819977
2022-03-09,2.569824789143582
2022-03-10,-0.4291813651667864
2022-03-11,-1.2961545123475138
2022-03-14,-0.7421002465963666
2022-03-15,2.140857417087094
2022-03-16,2.238376135718223
2022-03-17,1.234781757145198
2022-03-18,1.1662294827948783
2022-03-21,-0.043466036210393355
2022-03-22,1.13041136006502
2022-03-23,-1.2272698789159042
2022-03-24,1.434391292056647
2022-03-25,0.5066170567449069
2022-03-28,0.7144955276586762
2022-03-29,1.2256547427530462
2022-03-30,-0.629370017469788
2022-03-31,-1.5652540713177343
2022-04-01,0.34102225843584133
2022-04-04,0.8090938687879357
2022-04-05,-1.2551720801807331
2022-04-06,-0.9716916613271898
2022-04-07,0.4253385628492534
2022-04-08,-0.2651026482054286
2022-04-11,-1.687729010355421
2022-04-12,-0.3417447717741773
2022-04-13,1.1174577597236057
2022-04-14,-1.214413784439794
2022-04-18,-0.02048682840329885
2022-04-19,1.6057604355527166
2022-04-20,-0.06184750715809706
2022-04-21,-1.4752948498371943
2022-04-22,-2.7740054250753654
2022-04-25,0.5697936985382235
2022-04-26,-2.8146308431003852
2022-04-27,0.20980468517017847
2022-04-28,2.474690007293945
2022-04-29,-3.6284507106413955
2022-05-02,0.5675242812353654
2022-05-03,0.48371263814863674
2022-05-04,2.986242108440229
2022-05-05,-3.5649708609806985
2022-05-06,-0.5674224842484032
2022-05-09,-3.2037100632356763
2022-05-10,0.24578974498534745
2022-05-11,-1.646320750393837
2022-05-12,-0.12959645058717717
2022-05-13,2.386969542307149
2022-05-16,-0.3946400929555671
2022-05-17,2.0169632234863677
2022-05-18,-4.03952607874526
2022-05-19,-0.5833781800992588
2022-05-20,0.014614176965843662
2022-05-23,1.8555039930923556
2022-05-24,-0.8120797617175213
2022-05-25,0.9450764734207695
2022-05-26,1.9883256167224195
2022-05-27,2.474226295510973
